in s,C1 in V
-2.1337940E+01,4.273787E-01
-2.1337482E+01,4.282206E-01
-2.1337024E+01,4.252194E-01
-2.1336566E+01,4.262922E-01
-2.1336109E+01,4.279626E-01
-2.1335651E+01,4.271206E-01
-2.1335193E+01,4.253824E-01
-2.1334735E+01,4.272700E-01
-2.1334278E+01,4.235490E-01
-2.1333820E+01,4.267540E-01
-2.1333362E+01,4.243910E-01
-2.1332904E+01,4.249070E-01
-2.1332447E+01,4.263737E-01
-2.1331989E+01,4.251787E-01
-2.1331531E+01,4.255589E-01
-2.1331073E+01,4.248935E-01
-2.1330615E+01,4.261700E-01
-2.1330158E+01,4.275688E-01
-2.1329700E+01,4.258577E-01
-2.1329242E+01,4.253959E-01
-2.1328784E+01,4.298231E-01
-2.1328327E+01,4.272972E-01
-2.1327869E+01,4.241601E-01
-2.1327411E+01,4.267268E-01
-2.1326953E+01,4.268626E-01
-2.1326496E+01,4.255996E-01
-2.1326038E+01,4.230058E-01
-2.1325580E+01,4.251243E-01
-2.1325122E+01,4.279490E-01
-2.1324665E+01,4.273379E-01
-2.1324207E+01,4.243774E-01
-2.1323749E+01,4.261293E-01
-2.1323291E+01,4.258441E-01
-2.1322833E+01,4.283429E-01
-2.1322376E+01,4.266453E-01
-2.1321918E+01,4.275416E-01
-2.1321460E+01,4.256132E-01
-2.1321002E+01,4.259120E-01
-2.1320545E+01,4.258441E-01
-2.1320087E+01,4.260342E-01
-2.1319629E+01,4.273108E-01
-2.1319171E+01,4.273787E-01
-2.1318714E+01,4.237256E-01
-2.1318256E+01,4.244317E-01
-2.1317798E+01,4.278268E-01
-2.1317340E+01,4.292392E-01
-2.1316882E+01,4.266453E-01
-2.1316425E+01,4.261021E-01
-2.1315967E+01,4.269984E-01
-2.1315509E+01,4.258441E-01
-2.1315051E+01,4.241873E-01
-2.1314594E+01,4.260071E-01
-2.1314136E+01,4.277182E-01
-2.1313678E+01,4.281527E-01
-2.1313220E+01,4.253688E-01
-2.1312763E+01,4.269848E-01
-2.1312305E+01,4.263873E-01
-2.1311847E+01,4.243231E-01
-2.1311389E+01,4.261157E-01
-2.1310931E+01,4.268762E-01
-2.1310474E+01,4.283836E-01
-2.1310016E+01,4.265638E-01
-2.1309558E+01,4.239564E-01
-2.1309100E+01,4.264280E-01
-2.1308643E+01,4.265910E-01
-2.1308185E+01,4.259256E-01
-2.1307727E+01,4.231144E-01
-2.1307269E+01,4.254774E-01
-2.1306812E+01,4.277453E-01
-2.1306354E+01,4.260750E-01
-2.1305896E+01,4.248935E-01
-2.1305438E+01,4.259256E-01
-2.1304980E+01,4.280305E-01
-2.1304523E+01,4.274330E-01
-2.1304065E+01,4.256947E-01
-2.1303607E+01,4.274873E-01
-2.1303149E+01,4.290083E-01
-2.1302692E+01,4.253688E-01
-2.1302234E+01,4.282342E-01
-2.1301776E+01,4.261429E-01
-2.1301318E+01,4.272429E-01
-2.1300861E+01,4.278540E-01
-2.1300403E+01,4.266453E-01
-2.1299945E+01,4.269577E-01
-2.1299487E+01,4.270392E-01
-2.1299030E+01,4.277997E-01
-2.1298572E+01,4.265231E-01
-2.1298114E+01,4.282071E-01
-2.1297656E+01,4.280305E-01
-2.1297198E+01,4.281663E-01
-2.1296741E+01,4.273787E-01
-2.1296283E+01,4.245404E-01
-2.1295825E+01,4.292799E-01
-2.1295367E+01,4.269577E-01
-2.1294910E+01,4.292120E-01
-2.1294452E+01,4.269034E-01
-2.1293994E+01,4.298503E-01
-2.1293536E+01,4.277453E-01
-2.1293079E+01,4.267811E-01
-2.1292621E+01,4.272836E-01
-2.1292163E+01,4.255861E-01
-2.1291705E+01,4.270527E-01
-2.1291247E+01,4.273651E-01
-2.1290790E+01,4.264009E-01
-2.1290332E+01,4.269441E-01
-2.1289874E+01,4.267268E-01
-2.1289416E+01,4.278540E-01
-2.1288959E+01,4.276367E-01
-2.1288501E+01,4.258305E-01
-2.1288043E+01,4.283021E-01
-2.1287585E+01,4.287503E-01
-2.1287128E+01,4.287095E-01
-2.1286670E+01,4.279898E-01
-2.1286212E+01,4.270663E-01
-2.1285754E+01,4.275280E-01
-2.1285296E+01,4.268083E-01
-2.1284839E+01,4.273515E-01
-2.1284381E+01,4.281799E-01
-2.1283923E+01,4.284515E-01
-2.1283465E+01,4.274873E-01
-2.1283008E+01,4.261429E-01
-2.1282550E+01,4.279083E-01
-2.1282092E+01,4.284651E-01
-2.1281634E+01,4.287774E-01
-2.1281177E+01,4.272021E-01
-2.1280719E+01,4.254774E-01
-2.1280261E+01,4.296194E-01
-2.1279803E+01,4.257083E-01
-2.1279345E+01,4.252873E-01
-2.1278888E+01,4.266182E-01
-2.1278430E+01,4.273515E-01
-2.1277972E+01,4.271206E-01
-2.1277514E+01,4.264416E-01
-2.1277057E+01,4.260071E-01
-2.1276599E+01,4.296737E-01
-2.1276141E+01,4.275552E-01
-2.1275683E+01,4.273515E-01
-2.1275226E+01,4.292256E-01
-2.1274768E+01,4.273651E-01
-2.1274310E+01,4.278947E-01
-2.1273852E+01,4.246490E-01
-2.1273394E+01,4.250293E-01
-2.1272937E+01,4.288997E-01
-2.1272479E+01,4.286009E-01
-2.1272021E+01,4.263601E-01
-2.1271563E+01,4.276774E-01
-2.1271106E+01,4.270256E-01
-2.1270648E+01,4.247033E-01
-2.1270190E+01,4.264688E-01
-2.1269732E+01,4.268219E-01
-2.1269275E+01,4.269441E-01
-2.1268817E+01,4.248799E-01
-2.1268359E+01,4.251651E-01
-2.1267901E+01,4.260478E-01
-2.1267444E+01,4.287095E-01
-2.1266986E+01,4.268898E-01
-2.1266528E+01,4.266182E-01
-2.1266070E+01,4.292527E-01
-2.1265612E+01,4.273922E-01
-2.1265155E+01,4.274194E-01
-2.1264697E+01,4.242144E-01
-2.1264239E+01,4.254774E-01
-2.1263781E+01,4.290355E-01
-2.1263324E+01,4.277589E-01
-2.1262866E+01,4.267947E-01
-2.1262408E+01,4.270663E-01
-2.1261950E+01,4.267540E-01
-2.1261493E+01,4.256268E-01
-2.1261035E+01,4.246219E-01
-2.1260577E+01,4.261972E-01
-2.1260119E+01,4.270527E-01
-2.1259661E+01,4.263873E-01
-2.1259204E+01,4.258305E-01
-2.1258746E+01,4.277318E-01
-2.1258288E+01,4.272021E-01
-2.1257830E+01,4.257490E-01
-2.1257373E+01,4.243638E-01
-2.1256915E+01,4.255046E-01
-2.1256457E+01,4.274194E-01
-2.1255999E+01,4.260071E-01
-2.1255542E+01,4.260614E-01
-2.1255084E+01,4.255861E-01
-2.1254626E+01,4.268354E-01
-2.1254168E+01,4.254638E-01
-2.1253710E+01,4.250293E-01
-2.1253253E+01,4.254231E-01
-2.1252795E+01,4.270527E-01
-2.1252337E+01,4.261836E-01
-2.1251879E+01,4.239021E-01
-2.1251422E+01,4.266453E-01
-2.1250964E+01,4.301219E-01
-2.1250506E+01,4.250972E-01
-2.1250048E+01,4.271614E-01
-2.1249591E+01,4.276095E-01
-2.1249133E+01,4.249070E-01
-2.1248675E+01,4.271478E-01
-2.1248217E+01,4.260750E-01
-2.1247759E+01,4.262243E-01
-2.1247302E+01,4.280305E-01
-2.1246844E+01,4.252058E-01
-2.1246386E+01,4.249478E-01
-2.1245928E+01,4.261972E-01
-2.1245471E+01,4.254095E-01
-2.1245013E+01,4.256947E-01
-2.1244555E+01,4.253824E-01
-2.1244097E+01,4.245132E-01
-2.1243640E+01,4.269034E-01
-2.1243182E+01,4.251515E-01
-2.1242724E+01,4.258577E-01
-2.1242266E+01,4.255453E-01
-2.1241809E+01,4.253959E-01
-2.1241351E+01,4.280305E-01
-2.1240893E+01,4.261293E-01
-2.1240435E+01,4.234268E-01
-2.1239977E+01,4.257083E-01
-2.1239520E+01,4.263058E-01
-2.1239062E+01,4.244589E-01
-2.1238604E+01,4.259935E-01
-2.1238146E+01,4.280034E-01
-2.1237689E+01,4.280848E-01
-2.1237231E+01,4.255182E-01
-2.1236773E+01,4.259935E-01
-2.1236315E+01,4.259935E-01
-2.1235858E+01,4.262922E-01
-2.1235400E+01,4.236848E-01
-2.1234942E+01,4.252873E-01
-2.1234484E+01,4.299046E-01
-2.1234026E+01,4.266046E-01
-2.1233569E+01,4.266317E-01
-2.1233111E+01,4.228836E-01
-2.1232653E+01,4.276638E-01
-2.1232195E+01,4.274058E-01
-2.1231738E+01,4.266725E-01
-2.1231280E+01,4.261429E-01
-2.1230822E+01,4.286009E-01
-2.1230364E+01,4.278132E-01
-2.1229907E+01,4.263058E-01
-2.1229449E+01,4.257490E-01
-2.1228991E+01,4.284651E-01
-2.1228533E+01,4.266861E-01
-2.1228075E+01,4.242416E-01
-2.1227618E+01,4.257219E-01
-2.1227160E+01,4.281256E-01
-2.1226702E+01,4.247848E-01
-2.1226244E+01,4.247848E-01
-2.1225787E+01,4.267132E-01
-2.1225329E+01,4.283972E-01
-2.1224871E+01,4.289811E-01
-2.1224413E+01,4.272972E-01
-2.1223956E+01,4.257898E-01
-2.1223498E+01,4.290355E-01
-2.1223040E+01,4.264552E-01
-2.1222582E+01,4.253280E-01
-2.1222124E+01,4.278404E-01
-2.1221667E+01,4.272429E-01
-2.1221209E+01,4.285602E-01
-2.1220751E+01,4.260478E-01
-2.1220293E+01,4.260885E-01
-2.1219836E+01,4.264552E-01
-2.1219378E+01,4.272564E-01
-2.1218920E+01,4.285330E-01
-2.1218462E+01,4.283972E-01
-2.1218005E+01,4.280577E-01
-2.1217547E+01,4.261293E-01
-2.1217089E+01,4.266317E-01
-2.1216631E+01,4.263466E-01
-2.1216173E+01,4.279355E-01
-2.1215716E+01,4.288182E-01
-2.1215258E+01,4.276095E-01
-2.1214800E+01,4.295244E-01
-2.1214342E+01,4.289268E-01
-2.1213885E+01,4.276095E-01
-2.1213427E+01,4.274601E-01
-2.1212969E+01,4.248799E-01
-2.1212511E+01,4.265503E-01
-2.1212054E+01,4.298639E-01
-2.1211596E+01,4.260071E-01
-2.1211138E+01,4.274194E-01
-2.1210680E+01,4.269713E-01
-2.1210223E+01,4.261836E-01
-2.1209765E+01,4.271614E-01
-2.1209307E+01,4.278404E-01
-2.1208849E+01,4.283293E-01
-2.1208391E+01,4.283157E-01
-2.1207934E+01,4.275009E-01
-2.1207476E+01,4.268083E-01
-2.1207018E+01,4.267404E-01
-2.1206560E+01,4.278947E-01
-2.1206103E+01,4.248799E-01
-2.1205645E+01,4.296873E-01
-2.1205187E+01,4.266996E-01
-2.1204729E+01,4.269169E-01
-2.1204272E+01,4.247577E-01
-2.1203814E+01,4.266725E-01
-2.1203356E+01,4.285194E-01
-2.1202898E+01,4.295651E-01
-2.1202440E+01,4.259256E-01
-2.1201983E+01,4.278811E-01
-2.1201525E+01,4.278947E-01
-2.1201067E+01,4.248799E-01
-2.1200609E+01,4.261700E-01
-2.1200152E+01,4.262515E-01
-2.1199694E+01,4.284379E-01
-2.1199236E+01,4.282478E-01
-2.1198778E+01,4.266453E-01
-2.1198321E+01,4.258441E-01
-2.1197863E+01,4.287095E-01
-2.1197405E+01,4.276231E-01
-2.1196947E+01,4.235490E-01
-2.1196489E+01,4.292120E-01
-2.1196032E+01,4.261021E-01
-2.1195574E+01,4.298639E-01
-2.1195116E+01,4.261157E-01
-2.1194658E+01,4.273922E-01
-2.1194201E+01,4.280034E-01
-2.1193743E+01,4.270935E-01
-2.1193285E+01,4.260071E-01
-2.1192827E+01,4.259799E-01
-2.1192370E+01,4.259935E-01
-2.1191912E+01,4.260614E-01
-2.1191454E+01,4.251922E-01
-2.1190996E+01,4.268083E-01
-2.1190538E+01,4.262922E-01
-2.1190081E+01,4.283972E-01
-2.1189623E+01,4.250293E-01
-2.1189165E+01,4.263601E-01
-2.1188707E+01,4.274601E-01
-2.1188250E+01,4.270392E-01
-2.1187792E+01,4.260750E-01
-2.1187334E+01,4.248256E-01
-2.1186876E+01,4.278404E-01
-2.1186419E+01,4.270663E-01
-2.1185961E+01,4.245268E-01
-2.1185503E+01,4.266317E-01
-2.1185045E+01,4.273108E-01
-2.1184588E+01,4.258169E-01
-2.1184130E+01,4.243503E-01
-2.1183672E+01,4.281663E-01
-2.1183214E+01,4.294972E-01
-2.1182756E+01,4.257898E-01
-2.1182299E+01,4.272429E-01
-2.1181841E+01,4.276910E-01
-2.1181383E+01,4.285330E-01
-2.1180925E+01,4.259935E-01
-2.1180468E+01,4.264280E-01
-2.1180010E+01,4.273922E-01
-2.1179552E+01,4.256540E-01
-2.1179094E+01,4.238478E-01
-2.1178637E+01,4.254774E-01
-2.1178179E+01,4.288861E-01
-2.1177721E+01,4.269577E-01
-2.1177263E+01,4.258848E-01
-2.1176805E+01,4.257762E-01
-2.1176348E+01,4.263330E-01
-2.1175890E+01,4.261972E-01
-2.1175432E+01,4.245811E-01
-2.1174974E+01,4.251107E-01
-2.1174517E+01,4.289947E-01
-2.1174059E+01,4.265638E-01
-2.1173601E+01,4.239428E-01
-2.1173143E+01,4.277861E-01
-2.1172686E+01,4.265231E-01
-2.1172228E+01,4.260206E-01
-2.1171770E+01,4.284108E-01
-2.1171312E+01,4.266996E-01
-2.1170854E+01,4.275959E-01
-2.1170397E+01,4.267404E-01
-2.1169939E+01,4.242009E-01
-2.1169481E+01,4.268219E-01
-2.1169023E+01,4.249749E-01
-2.1168566E+01,4.268354E-01
-2.1168108E+01,4.255453E-01
-2.1167650E+01,4.280577E-01
-2.1167192E+01,4.265774E-01
-2.1166735E+01,4.231009E-01
-2.1166277E+01,4.248120E-01
-2.1165819E+01,4.255182E-01
-2.1165361E+01,4.274466E-01
-2.1164903E+01,4.252330E-01
-2.1164446E+01,4.270120E-01
-2.1163988E+01,4.243367E-01
-2.1163530E+01,4.259799E-01
-2.1163072E+01,4.269984E-01
-2.1162615E+01,4.254231E-01
-2.1162157E+01,4.257354E-01
-2.1161699E+01,4.269169E-01
-2.1161241E+01,4.261972E-01
-2.1160784E+01,4.264688E-01
-2.1160326E+01,4.264009E-01
-2.1159868E+01,4.255589E-01
-2.1159410E+01,4.262379E-01
-2.1158952E+01,4.269713E-01
-2.1158495E+01,4.266589E-01
-2.1158037E+01,4.264552E-01
-2.1157579E+01,4.262651E-01
-2.1157121E+01,4.267404E-01
-2.1156664E+01,4.258169E-01
-2.1156206E+01,4.259120E-01
-2.1155748E+01,4.275552E-01
-2.1155290E+01,4.290219E-01
-2.1154833E+01,4.272021E-01
-2.1154375E+01,4.256540E-01
-2.1153917E+01,4.264688E-01
-2.1153459E+01,4.283293E-01
-2.1153002E+01,4.249070E-01
-2.1152544E+01,4.260071E-01
-2.1152086E+01,4.272564E-01
-2.1151628E+01,4.278811E-01
-2.1151170E+01,4.262922E-01
-2.1150713E+01,4.249070E-01
-2.1150255E+01,4.269848E-01
-2.1149797E+01,4.273922E-01
-2.1149339E+01,4.250972E-01
-2.1148882E+01,4.276095E-01
-2.1148424E+01,4.267811E-01
-2.1147966E+01,4.259391E-01
-2.1147508E+01,4.251515E-01
-2.1147051E+01,4.278268E-01
-2.1146593E+01,4.296058E-01
-2.1146135E+01,4.276231E-01
-2.1145677E+01,4.251379E-01
-2.1145219E+01,4.254774E-01
-2.1144762E+01,4.269034E-01
-2.1144304E+01,4.270799E-01
-2.1143846E+01,4.273108E-01
-2.1143388E+01,4.279626E-01
-2.1142931E+01,4.282342E-01
-2.1142473E+01,4.255861E-01
-2.1142015E+01,4.272021E-01
-2.1141557E+01,4.259256E-01
-2.1141100E+01,4.266861E-01
-2.1140642E+01,4.243367E-01
-2.1140184E+01,4.266725E-01
-2.1139726E+01,4.271206E-01
-2.1139268E+01,4.289404E-01
-2.1138811E+01,4.274194E-01
-2.1138353E+01,4.275552E-01
-2.1137895E+01,4.266453E-01
-2.1137437E+01,4.273379E-01
-2.1136980E+01,4.284922E-01
-2.1136522E+01,4.271206E-01
-2.1136064E+01,4.257626E-01
-2.1135606E+01,4.264009E-01
-2.1135149E+01,4.271071E-01
-2.1134691E+01,4.262515E-01
-2.1134233E+01,4.283021E-01
-2.1133775E+01,4.277318E-01
-2.1133317E+01,4.288725E-01
-2.1132860E+01,4.274194E-01
-2.1132402E+01,4.264552E-01
-2.1131944E+01,4.276231E-01
-2.1131486E+01,4.264280E-01
-2.1131029E+01,4.282885E-01
-2.1130571E+01,4.267811E-01
-2.1130113E+01,4.267268E-01
-2.1129655E+01,4.278676E-01
-2.1129198E+01,4.287231E-01
-2.1128740E+01,4.265910E-01
-2.1128282E+01,4.268898E-01
-2.1127824E+01,4.272972E-01
-2.1127367E+01,4.286009E-01
-2.1126909E+01,4.276503E-01
-2.1126451E+01,4.283021E-01
-2.1125993E+01,4.273243E-01
-2.1125535E+01,4.287639E-01
-2.1125078E+01,4.272700E-01
-2.1124620E+01,4.260750E-01
-2.1124162E+01,4.275552E-01
-2.1123704E+01,4.262243E-01
-2.1123247E+01,4.281392E-01
-2.1122789E+01,4.287095E-01
-2.1122331E+01,4.253009E-01
-2.1121873E+01,4.273379E-01
-2.1121416E+01,4.294021E-01
-2.1120958E+01,4.273651E-01
-2.1120500E+01,4.245404E-01
-2.1120042E+01,4.287774E-01
-2.1119584E+01,4.274058E-01
-2.1119127E+01,4.268219E-01
-2.1118669E+01,4.266317E-01
-2.1118211E+01,4.294157E-01
-2.1117753E+01,4.264959E-01
-2.1117296E+01,4.286009E-01
-2.1116838E+01,4.277453E-01
-2.1116380E+01,4.268898E-01
-2.1115922E+01,4.277182E-01
-2.1115465E+01,4.258169E-01
-2.1115007E+01,4.247712E-01
-2.1114549E+01,4.281256E-01
-2.1114091E+01,4.283021E-01
-2.1113633E+01,4.258577E-01
-2.1113176E+01,4.255725E-01
-2.1112718E+01,4.271342E-01
-2.1112260E+01,4.273379E-01
-2.1111802E+01,4.286824E-01
-2.1111345E+01,4.294565E-01
-2.1110887E+01,4.284108E-01
-2.1110429E+01,4.286281E-01
-2.1109971E+01,4.262515E-01
-2.1109514E+01,4.254638E-01
-2.1109056E+01,4.275145E-01
-2.1108598E+01,4.274330E-01
-2.1108140E+01,4.258984E-01
-2.1107682E+01,4.277182E-01
-2.1107225E+01,4.272836E-01
-2.1106767E+01,4.271478E-01
-2.1106309E+01,4.238342E-01
-2.1105851E+01,4.239293E-01
-2.1105394E+01,4.270799E-01
-2.1104936E+01,4.266861E-01
-2.1104478E+01,4.267268E-01
-2.1104020E+01,4.265910E-01
-2.1103563E+01,4.232910E-01
-2.1103105E+01,4.255996E-01
-2.1102647E+01,4.249070E-01
-2.1102189E+01,4.266317E-01
-2.1101731E+01,4.289676E-01
-2.1101274E+01,4.272564E-01
-2.1100816E+01,4.247441E-01
-2.1100358E+01,4.264416E-01
-2.1099900E+01,4.257354E-01
-2.1099443E+01,4.280984E-01
-2.1098985E+01,4.261021E-01
-2.1098527E+01,4.250021E-01
-2.1098069E+01,4.265638E-01
-2.1097612E+01,4.258712E-01
-2.1097154E+01,4.267947E-01
-2.1096696E+01,4.265231E-01
-2.1096238E+01,4.278811E-01
-2.1095781E+01,4.244589E-01
-2.1095323E+01,4.245404E-01
-2.1094865E+01,4.278132E-01
-2.1094407E+01,4.270935E-01
-2.1093949E+01,4.258577E-01
-2.1093492E+01,4.239700E-01
-2.1093034E+01,4.262108E-01
-2.1092576E+01,4.271750E-01
-2.1092118E+01,4.283293E-01
-2.1091661E+01,4.261564E-01
-2.1091203E+01,4.250021E-01
-2.1090745E+01,4.250836E-01
-2.1090287E+01,4.257898E-01
-2.1089830E+01,4.259527E-01
-2.1089372E+01,4.275959E-01
-2.1088914E+01,4.271614E-01
-2.1088456E+01,4.248527E-01
-2.1087998E+01,4.242144E-01
-2.1087541E+01,4.264280E-01
-2.1087083E+01,4.263330E-01
-2.1086625E+01,4.247848E-01
-2.1086167E+01,4.250836E-01
-2.1085710E+01,4.256675E-01
-2.1085252E+01,4.264552E-01
-2.1084794E+01,4.254638E-01
-2.1084336E+01,4.244861E-01
-2.1083879E+01,4.269441E-01
-2.1083421E+01,4.252737E-01
-2.1082963E+01,4.271206E-01
-2.1082505E+01,4.246219E-01
-2.1082047E+01,4.253552E-01
-2.1081590E+01,4.242144E-01
-2.1081132E+01,4.245811E-01
-2.1080674E+01,4.265095E-01
-2.1080216E+01,4.269984E-01
-2.1079759E+01,4.279626E-01
-2.1079301E+01,4.267540E-01
-2.1078843E+01,4.270663E-01
-2.1078385E+01,4.288589E-01
-2.1077928E+01,4.257898E-01
-2.1077470E+01,4.262922E-01
-2.1077012E+01,4.278404E-01
-2.1076554E+01,4.265367E-01
-2.1076096E+01,4.275959E-01
-2.1075639E+01,4.243774E-01
-2.1075181E+01,4.259663E-01
-2.1074723E+01,4.280441E-01
-2.1074265E+01,4.244182E-01
-2.1073808E+01,4.265503E-01
-2.1073350E+01,4.249614E-01
-2.1072892E+01,4.267268E-01
-2.1072434E+01,4.276774E-01
-2.1071977E+01,4.257762E-01
-2.1071519E+01,4.253280E-01
-2.1071061E+01,4.261157E-01
-2.1070603E+01,4.282750E-01
-2.1070146E+01,4.268219E-01
-2.1069688E+01,4.269169E-01
-2.1069230E+01,4.275416E-01
-2.1068772E+01,4.264009E-01
-2.1068314E+01,4.257083E-01
-2.1067857E+01,4.281935E-01
-2.1067399E+01,4.291169E-01
-2.1066941E+01,4.294429E-01
-2.1066483E+01,4.278947E-01
-2.1066026E+01,4.254774E-01
-2.1065568E+01,4.303663E-01
-2.1065110E+01,4.289947E-01
-2.1064652E+01,4.274330E-01
-2.1064195E+01,4.266046E-01
-2.1063737E+01,4.271885E-01
-2.1063279E+01,4.275959E-01
-2.1062821E+01,4.253824E-01
-2.1062363E+01,4.272157E-01
-2.1061906E+01,4.275688E-01
-2.1061448E+01,4.260071E-01
-2.1060990E+01,4.273243E-01
-2.1060532E+01,4.268354E-01
-2.1060075E+01,4.297145E-01
-2.1059617E+01,4.257354E-01
-2.1059159E+01,4.272021E-01
-2.1058701E+01,4.284515E-01
-2.1058244E+01,4.275145E-01
-2.1057786E+01,4.290626E-01
-2.1057328E+01,4.279898E-01
-2.1056870E+01,4.272021E-01
-2.1056412E+01,4.282750E-01
-2.1055955E+01,4.270935E-01
-2.1055497E+01,4.279762E-01
-2.1055039E+01,4.290490E-01
-2.1054581E+01,4.285466E-01
-2.1054124E+01,4.280984E-01
-2.1053666E+01,4.256404E-01
-2.1053208E+01,4.262379E-01
-2.1052750E+01,4.262243E-01
-2.1052293E+01,4.270935E-01
-2.1051835E+01,4.268354E-01
-2.1051377E+01,4.280169E-01
-2.1050919E+01,4.291577E-01
-2.1050461E+01,4.257083E-01
-2.1050004E+01,4.265231E-01
-2.1049546E+01,4.283157E-01
-2.1049088E+01,4.288725E-01
-2.1048630E+01,4.274737E-01
-2.1048173E+01,4.275824E-01
-2.1047715E+01,4.276231E-01
-2.1047257E+01,4.269305E-01
-2.1046799E+01,4.277589E-01
-2.1046342E+01,4.280984E-01
-2.1045884E+01,4.272293E-01
-2.1045426E+01,4.272700E-01
-2.1044968E+01,4.275824E-01
-2.1044510E+01,4.272700E-01
-2.1044053E+01,4.264280E-01
-2.1043595E+01,4.264824E-01
-2.1043137E+01,4.273515E-01
-2.1042679E+01,4.276095E-01
-2.1042222E+01,4.251651E-01
-2.1041764E+01,4.282342E-01
-2.1041306E+01,4.293750E-01
-2.1040848E+01,4.273515E-01
-2.1040391E+01,4.255182E-01
-2.1039933E+01,4.281256E-01
-2.1039475E+01,4.268083E-01
-2.1039017E+01,4.263601E-01
-2.1038560E+01,4.267268E-01
-2.1038102E+01,4.265367E-01
-2.1037644E+01,4.284787E-01
-2.1037186E+01,4.256811E-01
-2.1036728E+01,4.252601E-01
-2.1036271E+01,4.284787E-01
-2.1035813E+01,4.257762E-01
-2.1035355E+01,4.270392E-01
-2.1034897E+01,4.274737E-01
-2.1034440E+01,4.278540E-01
-2.1033982E+01,4.280713E-01
-2.1033524E+01,4.252601E-01
-2.1033066E+01,4.267947E-01
-2.1032609E+01,4.290626E-01
-2.1032151E+01,4.287503E-01
-2.1031693E+01,4.277997E-01
-2.1031235E+01,4.269848E-01
-2.1030777E+01,4.259799E-01
-2.1030320E+01,4.257626E-01
-2.1029862E+01,4.278132E-01
-2.1029404E+01,4.277182E-01
-2.1028946E+01,4.261293E-01
-2.1028489E+01,4.249749E-01
-2.1028031E+01,4.272564E-01
-2.1027573E+01,4.271614E-01
-2.1027115E+01,4.271885E-01
-2.1026658E+01,4.241873E-01
-2.1026200E+01,4.270799E-01
-2.1025742E+01,4.269848E-01
-2.1025284E+01,4.270799E-01
-2.1024826E+01,4.243774E-01
-2.1024369E+01,4.257762E-01
-2.1023911E+01,4.265910E-01
-2.1023453E+01,4.283564E-01
-2.1022995E+01,4.255725E-01
-2.1022538E+01,4.270527E-01
-2.1022080E+01,4.270392E-01
-2.1021622E+01,4.274601E-01
-2.1021164E+01,4.278132E-01
-2.1020707E+01,4.257762E-01
-2.1020249E+01,4.237391E-01
-2.1019791E+01,4.262787E-01
-2.1019333E+01,4.268626E-01
-2.1018875E+01,4.262108E-01
-2.1018418E+01,4.267540E-01
-2.1017960E+01,4.252330E-01
-2.1017502E+01,4.260614E-01
-2.1017044E+01,4.267404E-01
-2.1016587E+01,4.279898E-01
-2.1016129E+01,4.260750E-01
-2.1015671E+01,4.237256E-01
-2.1015213E+01,4.242823E-01
-2.1014756E+01,4.251379E-01
-2.1014298E+01,4.258712E-01
-2.1013840E+01,4.238885E-01
-2.1013382E+01,4.262108E-01
-2.1012925E+01,4.262922E-01
-2.1012467E+01,4.270120E-01
-2.1012009E+01,4.246354E-01
-2.1011551E+01,4.256947E-01
-2.1011093E+01,4.251787E-01
-2.1010636E+01,4.242552E-01
-2.1010178E+01,4.259256E-01
-2.1009720E+01,4.266861E-01
-2.1009262E+01,4.276367E-01
-2.1008805E+01,4.260071E-01
-2.1008347E+01,4.240786E-01
-2.1007889E+01,4.271206E-01
-2.1007431E+01,4.299861E-01
-2.1006974E+01,4.247712E-01
-2.1006516E+01,4.262515E-01
-2.1006058E+01,4.236033E-01
-2.1005600E+01,4.256268E-01
-2.1005142E+01,4.247169E-01
-2.1004685E+01,4.257626E-01
-2.1004227E+01,4.277861E-01
-2.1003769E+01,4.258305E-01
-2.1003311E+01,4.263601E-01
-2.1002854E+01,4.258848E-01
-2.1002396E+01,4.253280E-01
-2.1001938E+01,4.254910E-01
-2.1001480E+01,4.249206E-01
-2.1001023E+01,4.260478E-01
-2.1000565E+01,4.280713E-01
-2.1000107E+01,4.275009E-01
-2.0999649E+01,4.261021E-01
-2.0999191E+01,4.258033E-01
-2.0998734E+01,4.278676E-01
-2.0998276E+01,4.294836E-01
-2.0997818E+01,4.252737E-01
-2.0997360E+01,4.272836E-01
-2.0996903E+01,4.287095E-01
-2.0996445E+01,4.253009E-01
-2.0995987E+01,4.263601E-01
-2.0995529E+01,4.264416E-01
-2.0995072E+01,4.264145E-01
-2.0994614E+01,4.266317E-01
-2.0994156E+01,4.274194E-01
-2.0993698E+01,4.270392E-01
-2.0993240E+01,4.259663E-01
-2.0992783E+01,4.259256E-01
-2.0992325E+01,4.245132E-01
-2.0991867E+01,4.261293E-01
-2.0991409E+01,4.275959E-01
-2.0990952E+01,4.280034E-01
-2.0990494E+01,4.258712E-01
-2.0990036E+01,4.281527E-01
-2.0989578E+01,4.278268E-01
-2.0989121E+01,4.273922E-01
-2.0988663E+01,4.277318E-01
-2.0988205E+01,4.259935E-01
-2.0987747E+01,4.274194E-01
-2.0987289E+01,4.273108E-01
-2.0986832E+01,4.283564E-01
-2.0986374E+01,4.264824E-01
-2.0985916E+01,4.264688E-01
-2.0985458E+01,4.276231E-01
-2.0985001E+01,4.279355E-01
-2.0984543E+01,4.278404E-01
-2.0984085E+01,4.275552E-01
-2.0983627E+01,4.260750E-01
