in s,C1 in V,C3 in V,C4 in V
-5.2615394E+01,6.311107E-01,-3.8299561E-02,3.7193298E-01
-5.2613563E+01,6.313008E-01,-1.3961792E-01,3.7193298E-01
-5.2611732E+01,6.316810E-01,-1.7440796E-01,3.6582947E-01
-5.2609901E+01,6.315995E-01,-4.3182373E-02,3.6506653E-01
-5.2608070E+01,6.317897E-01,-6.0577393E-02,3.7498474E-01
-5.2606239E+01,6.315045E-01,-1.2359619E-02,3.6811829E-01
-5.2604408E+01,6.313823E-01,-6.0882568E-02,3.6811829E-01
-5.2602577E+01,6.304995E-01,-1.2863159E-01,3.7193298E-01
-5.2600746E+01,6.304860E-01,-1.8173218E-01,3.7040710E-01
-5.2598915E+01,6.306489E-01,-1.3839722E-01,3.6964417E-01
-5.2597084E+01,6.304724E-01,-1.7440796E-01,3.6659241E-01
-5.2595253E+01,6.302823E-01,-2.1560669E-01,3.6735535E-01
-5.2593421E+01,6.302279E-01,-2.3269653E-01,3.6201477E-01
-5.2591590E+01,6.306353E-01,-2.1133423E-01,3.7193298E-01
-5.2589759E+01,6.305810E-01,-9.4757080E-02,3.7040710E-01
-5.2587928E+01,6.304316E-01,2.2125244E-02,3.6582947E-01
-5.2586097E+01,6.303502E-01,-6.5460205E-02,3.7117004E-01
-5.2584266E+01,6.303637E-01,-2.8533936E-02,3.7422180E-01
-5.2582435E+01,6.294946E-01,-9.6282959E-02,3.7040710E-01
-5.2580604E+01,6.295082E-01,-1.6036987E-01,3.7193298E-01
-5.2578773E+01,6.295625E-01,-1.7379761E-01,3.7040710E-01
-5.2576942E+01,6.293995E-01,-1.8692017E-01,3.6735535E-01
-5.2575111E+01,6.287884E-01,-9.7808838E-02,3.6888123E-01
-5.2573280E+01,6.292502E-01,-2.2933960E-01,3.7422180E-01
-5.2571449E+01,6.295761E-01,-1.7593384E-01,3.6888123E-01
-5.2569618E+01,6.292230E-01,-1.0513306E-01,3.7117004E-01
-5.2567787E+01,6.291958E-01,-1.2039185E-01,3.7345886E-01
-5.2565956E+01,6.291551E-01,-2.1224976E-01,3.7193298E-01
-5.2564125E+01,6.290872E-01,-2.5558472E-01,3.7269592E-01
-5.2562294E+01,6.283674E-01,-1.8447876E-01,3.7193298E-01
-5.2560462E+01,6.283539E-01,-2.4490356E-01,3.7193298E-01
-5.2558631E+01,6.284082E-01,-2.8060913E-01,3.7498474E-01
-5.2556800E+01,6.280551E-01,-2.2537231E-01,3.7422180E-01
-5.2554969E+01,6.275934E-01,-3.1082153E-01,3.7193298E-01
-5.2553138E+01,6.280415E-01,-2.5772095E-01,3.7345886E-01
-5.2551307E+01,6.284761E-01,-2.3605347E-01,3.7498474E-01
-5.2549476E+01,6.281501E-01,-2.1224976E-01,3.7574768E-01
-5.2547645E+01,6.281094E-01,-1.5121460E-01,3.7193298E-01
-5.2545814E+01,6.279872E-01,-2.1438599E-01,3.7117004E-01
-5.2543983E+01,6.275662E-01,-1.3687134E-01,3.7040710E-01
-5.2542152E+01,6.270366E-01,-1.7044067E-01,3.6888123E-01
-5.2540321E+01,6.272131E-01,-1.0787964E-01,3.6735535E-01
-5.2538490E+01,6.270637E-01,-9.1094971E-02,3.6964417E-01
-5.2536659E+01,6.269958E-01,-1.2496948E-01,3.7117004E-01
-5.2534828E+01,6.262761E-01,-8.3770752E-02,3.6964417E-01
-5.2532997E+01,6.269958E-01,-7.0037842E-02,3.7422180E-01
-5.2531166E+01,6.272538E-01,-2.3956299E-02,3.6811829E-01
-5.2529335E+01,6.270094E-01,-1.1489868E-01,3.7345886E-01
-5.2527503E+01,6.271452E-01,-4.9896240E-02,3.8032532E-01
-5.2525672E+01,6.266835E-01,-7.0343018E-02,3.7727356E-01
-5.2523841E+01,6.263847E-01,-8.1024170E-02,3.6888123E-01
-5.2522010E+01,6.255563E-01,1.1749268E-02,3.7422180E-01
-5.2520179E+01,6.260180E-01,-7.6446533E-02,3.7193298E-01
-5.2518348E+01,6.262353E-01,-1.5106201E-02,3.6735535E-01
-5.2516517E+01,6.257872E-01,-8.4686279E-02,3.7193298E-01
-5.2514686E+01,6.253119E-01,-1.3778687E-01,3.7345886E-01
-5.2512855E+01,6.257872E-01,-1.3076782E-01,3.7345886E-01
-5.2511024E+01,6.257193E-01,-1.5106201E-02,3.7574768E-01
-5.2509193E+01,6.256649E-01,4.3792725E-02,3.7498474E-01
-5.2507362E+01,6.258415E-01,-1.7852783E-02,3.7498474E-01
-5.2505531E+01,6.254884E-01,-9.4451904E-02,3.7269592E-01
-5.2503700E+01,6.251489E-01,-1.2649536E-01,3.7269592E-01
-5.2501869E+01,6.245514E-01,-1.9485474E-01,3.7422180E-01
-5.2500038E+01,6.245921E-01,-1.7990112E-01,3.6582947E-01
-5.2498207E+01,6.244970E-01,-1.3626099E-01,3.6582947E-01
-5.2496376E+01,6.243069E-01,-1.2161255E-01,3.6888123E-01
-5.2494544E+01,6.238316E-01,-1.7532349E-01,3.6964417E-01
-5.2492713E+01,6.246193E-01,-1.6372681E-01,3.6659241E-01
-5.2490882E+01,6.246872E-01,-1.7349243E-01,3.6582947E-01
-5.2489051E+01,6.244699E-01,-1.3687134E-01,3.6659241E-01
-5.2487220E+01,6.246464E-01,-1.4968872E-01,3.6506653E-01
-5.2485389E+01,6.241575E-01,-1.8173218E-01,3.7117004E-01
-5.2483558E+01,6.237501E-01,-1.4877319E-01,3.7193298E-01
-5.2481727E+01,6.232477E-01,-1.9912720E-01,3.7574768E-01
-5.2479896E+01,6.232341E-01,-1.3504028E-01,3.7574768E-01
-5.2478065E+01,6.235057E-01,-6.1492920E-02,3.7193298E-01
-5.2476234E+01,6.230711E-01,-1.5792847E-01,3.7803650E-01
-5.2474403E+01,6.225822E-01,-1.9210815E-01,3.7651062E-01
-5.2472572E+01,6.233020E-01,-3.0441284E-01,3.6888123E-01
-5.2470741E+01,6.234106E-01,-3.1509399E-01,3.6811829E-01
-5.2468910E+01,6.231526E-01,-1.5731812E-01,3.7498474E-01
-5.2467079E+01,6.233020E-01,-1.1642456E-01,3.7345886E-01
-5.2465248E+01,6.230304E-01,-1.7074585E-01,3.7193298E-01
-5.2463417E+01,6.225143E-01,-2.9525757E-01,3.7193298E-01
-5.2461585E+01,6.220797E-01,-2.7542114E-01,3.7193298E-01
-5.2459754E+01,6.220118E-01,-1.9760132E-01,3.7193298E-01
-5.2457923E+01,6.222155E-01,-1.2405396E-01,3.7498474E-01
-5.2456092E+01,6.218489E-01,-1.8600464E-01,3.7574768E-01
-5.2454261E+01,6.215229E-01,-2.1255493E-01,3.7574768E-01
-5.2452430E+01,6.222970E-01,-3.2211304E-01,3.7651062E-01
-5.2450599E+01,6.222427E-01,-2.3605347E-01,3.6888123E-01
-5.2448768E+01,6.221341E-01,-1.6525269E-01,3.7345886E-01
-5.2446937E+01,6.221205E-01,-3.7643433E-01,3.7651062E-01
-5.2445106E+01,6.218760E-01,-3.7399292E-01,3.6964417E-01
-5.2443275E+01,6.212242E-01,-4.1275024E-01,3.7117004E-01
-5.2441444E+01,6.205995E-01,-3.5140991E-01,3.7803650E-01
-5.2439613E+01,6.208575E-01,-1.8783569E-01,3.7422180E-01
-5.2437782E+01,6.209118E-01,-1.7196655E-01,3.7193298E-01
-5.2435951E+01,6.206402E-01,-2.7236938E-01,3.7498474E-01
-5.2434120E+01,6.203822E-01,-3.3401489E-01,3.7879944E-01
-5.2432289E+01,6.209390E-01,-3.8223267E-01,3.7498474E-01
-5.2430458E+01,6.207081E-01,-3.1600952E-01,3.7269592E-01
-5.2428626E+01,6.204908E-01,-1.9424438E-01,3.7574768E-01
-5.2426795E+01,6.208168E-01,-2.4734497E-01,3.7956238E-01
-5.2424964E+01,6.207896E-01,-4.1793823E-01,3.7498474E-01
-5.2423133E+01,6.199341E-01,-4.8568726E-01,3.7117004E-01
-5.2421302E+01,6.194452E-01,-3.8833618E-01,3.7117004E-01
-5.2419471E+01,6.198118E-01,-2.7999878E-01,3.6964417E-01
-5.2417640E+01,6.195402E-01,-1.7898560E-01,3.7422180E-01
-5.2415809E+01,6.193365E-01,-3.0136108E-01,3.7269592E-01
-5.2413978E+01,6.191871E-01,-4.1702271E-01,3.7269592E-01
-5.2412147E+01,6.197575E-01,-3.8467407E-01,3.6964417E-01
-5.2410316E+01,6.194316E-01,-2.2018433E-01,3.7269592E-01
-5.2408485E+01,6.194044E-01,-2.2079468E-01,3.7117004E-01
-5.2406654E+01,6.196489E-01,-3.0258179E-01,3.6964417E-01
-5.2404823E+01,6.192550E-01,-1.7379761E-01,3.6888123E-01
-5.2402992E+01,6.185353E-01,-1.7227173E-01,3.6735535E-01
-5.2401161E+01,6.182637E-01,-1.8417358E-01,3.7422180E-01
-5.2399330E+01,6.184131E-01,-1.5426636E-01,3.7269592E-01
-5.2397498E+01,6.182229E-01,-7.0343018E-02,3.7574768E-01
-5.2395667E+01,6.183044E-01,-1.4419556E-01,3.8414001E-01
-5.2393836E+01,6.179242E-01,-1.8753052E-01,3.7574768E-01
-5.2392005E+01,6.182365E-01,-1.7166138E-01,3.6964417E-01
-5.2390174E+01,6.180464E-01,-1.3473511E-01,3.6964417E-01
-5.2388343E+01,6.180328E-01,-6.8817139E-02,3.7345886E-01
-5.2386512E+01,6.181822E-01,-2.0431519E-01,3.7040710E-01
-5.2384681E+01,6.179377E-01,-1.7593384E-01,3.7269592E-01
-5.2382850E+01,6.172044E-01,-1.8478394E-01,3.7956238E-01
-5.2381019E+01,6.168242E-01,-1.4358521E-01,3.8032532E-01
-5.2379188E+01,6.168106E-01,-6.2713623E-02,3.7269592E-01
-5.2377357E+01,6.169192E-01,-6.0577393E-02,3.8261414E-01
-5.2375526E+01,6.169056E-01,-6.9427490E-02,3.7879944E-01
-5.2373695E+01,6.166069E-01,3.5552979E-02,3.7956238E-01
-5.2371864E+01,6.171772E-01,1.7562866E-01,3.7422180E-01
-5.2370033E+01,6.169056E-01,3.6941528E-01,3.7574768E-01
-5.2368202E+01,6.167019E-01,2.5833130E-01,3.7803650E-01
-5.2366371E+01,6.166884E-01,1.1306763E-01,3.7651062E-01
-5.2364539E+01,6.168106E-01,2.0904541E-02,3.8032532E-01
-5.2362708E+01,6.158192E-01,1.7349243E-01,3.8261414E-01
-5.2360877E+01,6.155883E-01,1.9088745E-01,3.8337708E-01
-5.2359046E+01,6.159007E-01,2.2720337E-01,3.8185120E-01
-5.2357215E+01,6.158464E-01,2.5863647E-01,3.8490295E-01
-5.2355384E+01,6.151945E-01,2.1530151E-01,3.8032532E-01
-5.2353553E+01,6.153439E-01,1.4328003E-01,3.8414001E-01
-5.2351722E+01,6.158464E-01,1.7990112E-01,3.8795471E-01
-5.2349891E+01,6.154118E-01,3.2455444E-01,3.8795471E-01
-5.2348060E+01,6.152353E-01,2.9220581E-01,3.8642883E-01
-5.2346229E+01,6.156019E-01,1.9302368E-01,3.8719177E-01
-5.2344398E+01,6.155340E-01,1.1795044E-01,3.8566589E-01
-5.2342567E+01,6.143933E-01,1.0299683E-01,3.9176941E-01
-5.2340736E+01,6.143390E-01,1.5029907E-01,3.8948059E-01
-5.2338905E+01,6.145834E-01,1.2771606E-01,3.9329529E-01
-5.2337074E+01,6.143390E-01,7.0648193E-02,3.9329529E-01
-5.2335243E+01,6.139180E-01,8.3923340E-03,3.9176941E-01
-5.2333412E+01,6.143797E-01,-1.8768311E-02,3.9329529E-01
-5.2331580E+01,6.147192E-01,3.0670166E-02,3.9405823E-01
-5.2329749E+01,6.141896E-01,1.6189575E-01,4.0473938E-01
-5.2327918E+01,6.142032E-01,6.6070557E-02,4.0931702E-01
-5.2326087E+01,6.141353E-01,6.6070557E-02,3.9787292E-01
-5.2324256E+01,6.141760E-01,2.9754639E-02,4.0245056E-01
-5.2322425E+01,6.133340E-01,7.4005127E-02,4.0473938E-01
-5.2320594E+01,6.133748E-01,1.6098022E-01,4.0321350E-01
-5.2318763E+01,6.136056E-01,1.8325806E-01,4.0245056E-01
-5.2316932E+01,6.130896E-01,1.8722534E-01,3.9863586E-01
-5.2315101E+01,6.127772E-01,1.6189575E-01,3.9787292E-01
-5.2313270E+01,6.131439E-01,1.0696411E-01,3.9863586E-01
-5.2311439E+01,6.135106E-01,9.6588135E-02,3.9710999E-01
-5.2309608E+01,6.133069E-01,2.8488159E-01,4.0016174E-01
-5.2307777E+01,6.134019E-01,1.7471313E-01,4.0245056E-01
-5.2305946E+01,6.129673E-01,1.4495850E-02,4.0016174E-01
-5.2304115E+01,6.126686E-01,-1.3580322E-02,4.0397644E-01
-5.2302284E+01,6.118673E-01,-4.4250488E-03,4.0168762E-01
-5.2300453E+01,6.121389E-01,1.6403198E-01,3.9863586E-01
-5.2298621E+01,6.122068E-01,1.4022827E-01,3.9710999E-01
-5.2296790E+01,6.119760E-01,1.5151978E-01,4.0626526E-01
-5.2294959E+01,6.116229E-01,1.1734009E-01,4.0168762E-01
-5.2293128E+01,6.116365E-01,1.2954712E-01,3.9939880E-01
-5.2291297E+01,6.123970E-01,1.4114380E-01,3.9253235E-01
-5.2289466E+01,6.120303E-01,2.3178101E-01,3.9634705E-01
-5.2287635E+01,6.119488E-01,3.0380249E-01,3.9558411E-01
-5.2285804E+01,6.117180E-01,2.6412964E-01,3.9405823E-01
-5.2283973E+01,6.111204E-01,1.9515991E-01,3.9329529E-01
-5.2282142E+01,6.104550E-01,1.2680054E-01,3.9787292E-01
-5.2280311E+01,6.108488E-01,1.5609741E-01,3.9634705E-01
-5.2278480E+01,6.109031E-01,2.9373169E-01,3.9405823E-01
-5.2276649E+01,6.107266E-01,2.5833130E-01,3.9405823E-01
-5.2274818E+01,6.101698E-01,2.2811890E-01,3.9482117E-01
-5.2272987E+01,6.104007E-01,1.3626099E-01,3.9329529E-01
-5.2271156E+01,6.106859E-01,1.7868042E-01,3.9863586E-01
-5.2269325E+01,6.105636E-01,3.3737183E-01,3.9482117E-01
-5.2267494E+01,6.110118E-01,2.7694702E-01,3.9787292E-01
-5.2265662E+01,6.105908E-01,1.6708374E-01,3.9863586E-01
-5.2263831E+01,6.099118E-01,1.8630981E-01,3.9634705E-01
-5.2262000E+01,6.092463E-01,2.8396606E-01,3.9482117E-01
-5.2260169E+01,6.095044E-01,3.9718628E-01,3.9558411E-01
-5.2258338E+01,6.094908E-01,5.5709839E-01,3.9329529E-01
-5.2256507E+01,6.091649E-01,4.7317505E-01,3.9482117E-01
-5.2254676E+01,6.090155E-01,4.9789429E-01,3.9329529E-01
-5.2252845E+01,6.093821E-01,4.7500610E-01,3.9482117E-01
-5.2251014E+01,6.095994E-01,3.7399292E-01,3.9253235E-01
-5.2249183E+01,6.092463E-01,5.1376343E-01,3.9710999E-01
-5.2247352E+01,6.094093E-01,4.9575806E-01,3.9787292E-01
-5.2245521E+01,6.091377E-01,4.7988892E-01,3.9863586E-01
-5.2243690E+01,6.087167E-01,5.6930542E-01,4.0092468E-01
-5.2241859E+01,6.080513E-01,7.1395874E-01,3.9710999E-01
-5.2240028E+01,6.083772E-01,9.4497681E-01,3.9405823E-01
-5.2238197E+01,6.080649E-01,1.0877991E+00,3.9710999E-01
-5.2236366E+01,6.080241E-01,1.2504578E+00,4.0245056E-01
-5.2234535E+01,6.077932E-01,1.4811707E+00,4.0550232E-01
-5.2232703E+01,6.081463E-01,1.3633728E+00,4.0092468E-01
-5.2230872E+01,6.082686E-01,1.2855530E+00,4.0321350E-01
-5.2229041E+01,6.080241E-01,1.3874817E+00,4.0168762E-01
-5.2227210E+01,6.080105E-01,1.5177917E+00,4.0321350E-01
-5.2225379E+01,6.078068E-01,1.5107727E+00,4.0550232E-01
-5.2223548E+01,6.074945E-01,1.5156555E+00,4.0779114E-01
-5.2221717E+01,6.069920E-01,1.7073059E+00,4.0931702E-01
-5.2219886E+01,6.072093E-01,2.0121765E+00,4.1007996E-01
-5.2218055E+01,6.069105E-01,2.2602844E+00,4.0702820E-01
-5.2216224E+01,6.065982E-01,2.4220276E+00,4.0931702E-01
-5.2214393E+01,6.065167E-01,2.4992371E+00,4.0168762E-01
-5.2212562E+01,6.071278E-01,2.5474548E+00,4.0626526E-01
-5.2210731E+01,6.072093E-01,2.4766541E+00,4.0779114E-01
-5.2208900E+01,6.070192E-01,2.4263000E+00,4.0550232E-01
-5.2207069E+01,6.071957E-01,2.3814392E+00,4.0779114E-01
-5.2205238E+01,6.066797E-01,2.4476624E+00,4.0855408E-01
-5.2203407E+01,6.061908E-01,2.5492859E+00,4.0092468E-01
-5.2201576E+01,6.057562E-01,2.4507141E+00,3.9863586E-01
-5.2199744E+01,6.060278E-01,2.4452209E+00,4.0550232E-01
-5.2197913E+01,6.059192E-01,2.4427795E+00,4.0473938E-01
-5.2196082E+01,6.056883E-01,2.2795105E+00,4.1084290E-01
-5.2194251E+01,6.051179E-01,2.2251892E+00,4.0550232E-01
-5.2192420E+01,6.057019E-01,2.2114563E+00,4.0855408E-01
-5.2190589E+01,6.056340E-01,2.3228455E+00,4.0397644E-01
-5.2188758E+01,6.054982E-01,2.3204041E+00,4.1084290E-01
-5.2186927E+01,6.058648E-01,2.3667908E+00,4.0779114E-01
-5.2185096E+01,6.055389E-01,2.3530579E+00,4.1694641E-01
-5.2183265E+01,6.049142E-01,2.3460388E+00,4.1313171E-01
-5.2181434E+01,6.044389E-01,2.0170593E+00,4.1618347E-01
-5.2179603E+01,6.045611E-01,1.8531799E+00,4.1389465E-01
-5.2177772E+01,6.042488E-01,1.7005920E+00,4.1770935E-01
-5.2175941E+01,6.040722E-01,1.4604187E+00,4.1236877E-01
-5.2174110E+01,6.036920E-01,1.2910461E+00,4.1618347E-01
-5.2172279E+01,6.043710E-01,1.2269592E+00,4.1160583E-01
-5.2170448E+01,6.043303E-01,1.4564514E+00,4.1389465E-01
-5.2168616E+01,6.041266E-01,1.3523865E+00,4.1770935E-01
-5.2166785E+01,6.044932E-01,1.3362122E+00,4.1160583E-01
-5.2164954E+01,6.043574E-01,1.2629700E+00,4.0779114E-01
-5.2163123E+01,6.031488E-01,1.1039734E+00,4.1389465E-01
-5.2161292E+01,6.029043E-01,9.1720581E-01,4.1236877E-01
-5.2159461E+01,6.029451E-01,8.3694458E-01,4.1084290E-01
-5.2157630E+01,6.028228E-01,7.4966431E-01,4.1389465E-01
-5.2155799E+01,6.027006E-01,5.2017212E-01,4.1389465E-01
-5.2153968E+01,6.024154E-01,3.1570435E-01,4.1847229E-01
-5.2152137E+01,6.030809E-01,2.4795532E-01,4.1847229E-01
-5.2150306E+01,6.027685E-01,3.8192749E-01,4.1389465E-01
-5.2148475E+01,6.025512E-01,2.8396606E-01,4.1923523E-01
-5.2146644E+01,6.029043E-01,1.5182495E-01,4.1770935E-01
-5.2144813E+01,6.026599E-01,8.0108643E-02,4.2228699E-01
-5.2142982E+01,6.018586E-01,2.2888184E-03,4.2304993E-01
-5.2141151E+01,6.015056E-01,-1.7044067E-01,4.1694641E-01
-5.2139320E+01,6.014920E-01,-2.0736694E-01,4.1618347E-01
-5.2137489E+01,6.014648E-01,-2.3971558E-01,4.1694641E-01
-5.2135657E+01,6.012068E-01,-4.0573120E-01,4.1847229E-01
-5.2133826E+01,6.010846E-01,-7.5149536E-01,4.1236877E-01
-5.2131995E+01,6.016006E-01,-6.9747925E-01,4.1084290E-01
-5.2130164E+01,6.013833E-01,-4.9240112E-01,4.0931702E-01
-5.2128333E+01,6.010710E-01,-5.6320190E-01,4.1313171E-01
-5.2126502E+01,6.010846E-01,-6.6055298E-01,4.1007996E-01
-5.2124671E+01,6.011660E-01,-7.8018188E-01,4.0702820E-01
-5.2122840E+01,6.003920E-01,-9.4253540E-01,4.0702820E-01
-5.2121009E+01,6.000932E-01,-1.0874939E+00,4.1007996E-01
-5.2119178E+01,6.002290E-01,-1.1396790E+00,4.0855408E-01
-5.2117347E+01,5.999981E-01,-1.2190247E+00,4.1160583E-01
-5.2115516E+01,5.995771E-01,-1.3816833E+00,4.0702820E-01
-5.2113685E+01,5.995907E-01,-1.6108704E+00,4.1007996E-01
-5.2111854E+01,6.000253E-01,-1.6349792E+00,4.0626526E-01
-5.2110023E+01,6.003376E-01,-1.4689636E+00,4.1160583E-01
-5.2108192E+01,6.003784E-01,-1.4216614E+00,4.1389465E-01
-5.2106361E+01,6.002697E-01,-1.3917542E+00,4.1160583E-01
-5.2104530E+01,5.999574E-01,-1.5040588E+00,4.1542053E-01
-5.2102698E+01,5.989932E-01,-1.6917419E+00,4.1542053E-01
-5.2100867E+01,5.985722E-01,-1.9862366E+00,4.1542053E-01
-5.2099036E+01,5.987080E-01,-2.0152283E+00,4.2076111E-01
-5.2097205E+01,5.987487E-01,-2.0295715E+00,4.1389465E-01
-5.2095374E+01,5.987759E-01,-2.1293640E+00,4.1923523E-01
-5.2093543E+01,5.987352E-01,-2.2026062E+00,4.1923523E-01
-5.2091712E+01,5.990475E-01,-2.2187805E+00,4.1160583E-01
-5.2089881E+01,5.986944E-01,-2.2285461E+00,4.1160583E-01
-5.2088050E+01,5.987895E-01,-2.1876526E+00,4.1923523E-01
-5.2086219E+01,5.986129E-01,-2.2364807E+00,4.2152405E-01
-5.2084388E+01,5.987623E-01,-2.3320007E+00,4.1465759E-01
-5.2082557E+01,5.979203E-01,-2.4302673E+00,4.1847229E-01
-5.2080726E+01,5.976080E-01,-2.4012756E+00,4.1542053E-01
-5.2078895E+01,5.977302E-01,-2.3146057E+00,4.1084290E-01
-5.2077064E+01,5.975808E-01,-2.2517395E+00,4.0931702E-01
-5.2075233E+01,5.969561E-01,-2.3262024E+00,4.1313171E-01
-5.2073402E+01,5.971599E-01,-2.2462463E+00,4.0855408E-01
-5.2071571E+01,5.979611E-01,-2.3735046E+00,4.0702820E-01
-5.2069739E+01,5.975129E-01,-2.3924255E+00,4.1236877E-01
-5.2067908E+01,5.974043E-01,-2.3936462E+00,4.1999817E-01
-5.2066077E+01,5.974315E-01,-2.3860168E+00,4.1847229E-01
-5.2064246E+01,5.970784E-01,-2.2776794E+00,4.2228699E-01
-5.2062415E+01,5.962636E-01,-2.1183777E+00,4.2228699E-01
-5.2060584E+01,5.960055E-01,-1.8840027E+00,4.1847229E-01
-5.2058753E+01,5.962228E-01,-1.6978455E+00,4.1618347E-01
-5.2056922E+01,5.959512E-01,-1.4988708E+00,4.1389465E-01
-5.2055091E+01,5.955031E-01,-1.3374329E+00,4.1389465E-01
-5.2053260E+01,5.960327E-01,-1.2095642E+00,4.1847229E-01
-5.2051429E+01,5.966166E-01,-1.4387512E+00,4.1542053E-01
-5.2049598E+01,5.962771E-01,-1.5061951E+00,4.1694641E-01
-5.2047767E+01,5.960327E-01,-1.4292908E+00,4.1999817E-01
-5.2045936E+01,5.957475E-01,-1.4204407E+00,4.1542053E-01
-5.2044105E+01,5.953672E-01,-1.2916565E+00,4.1694641E-01
-5.2042274E+01,5.946068E-01,-1.0639954E+00,4.1389465E-01
-5.2040443E+01,5.948240E-01,-7.9483032E-01,4.1313171E-01
-5.2038612E+01,5.949598E-01,-7.5881958E-01,4.0779114E-01
-5.2036780E+01,5.942944E-01,-6.4163208E-01,4.1084290E-01
-5.2034949E+01,5.938870E-01,-5.8425903E-01,4.1236877E-01
-5.2033118E+01,5.942129E-01,-5.3909302E-01,4.1923523E-01
-5.2031287E+01,5.946339E-01,-5.2505493E-01,4.2076111E-01
-5.2029456E+01,5.946203E-01,-5.7296753E-01,4.1999817E-01
-5.2027625E+01,5.948376E-01,-5.8944702E-01,4.1847229E-01
-5.2025794E+01,5.944845E-01,-7.0755005E-01,4.1847229E-01
-5.2023963E+01,5.938870E-01,-7.0816040E-01,4.2304993E-01
-5.2022132E+01,5.932623E-01,-5.1681519E-01,4.2686462E-01
-5.2020301E+01,5.931129E-01,-3.6239624E-01,4.2991638E-01
-5.2018470E+01,5.932216E-01,-1.9119263E-01,4.2610168E-01
-5.2016639E+01,5.928685E-01,-1.5213013E-01,4.2304993E-01
-5.2014808E+01,5.923524E-01,-2.0294189E-02,4.2457581E-01
-5.2012977E+01,5.929364E-01,6.7901611E-02,4.2533875E-01
-5.2011146E+01,5.931401E-01,5.1727295E-02,4.2381287E-01
-5.2009315E+01,5.930858E-01,1.3885498E-02,4.2533875E-01
-5.2007484E+01,5.930586E-01,-1.1917114E-01,4.2304993E-01
-5.2005653E+01,5.925425E-01,-1.3381958E-01,4.2991638E-01
-5.2003821E+01,5.925561E-01,-1.3198853E-01,4.2686462E-01
-5.2001990E+01,5.916462E-01,-3.8604736E-02,4.2457581E-01
-5.2000159E+01,5.917549E-01,5.6457520E-03,4.2686462E-01
-5.1998328E+01,5.919043E-01,3.8146973E-03,4.2686462E-01
-5.1996497E+01,5.914561E-01,-5.6915283E-02,4.2228699E-01
-5.1994666E+01,5.908993E-01,-2.5787354E-02,4.2076111E-01
-5.1992835E+01,5.912660E-01,-1.6632080E-02,4.1847229E-01
-5.1991004E+01,5.920537E-01,1.7547607E-02,4.1847229E-01
-5.1989173E+01,5.917820E-01,1.6937256E-02,4.2152405E-01
-5.1987342E+01,5.916598E-01,-1.6555786E-01,4.2076111E-01
-5.1985511E+01,5.914697E-01,-8.0413818E-02,4.2076111E-01
-5.1983680E+01,5.911438E-01,-1.4968872E-01,4.2228699E-01
-5.1981849E+01,5.903289E-01,-1.3687134E-01,4.2915344E-01
-5.1980018E+01,5.904512E-01,-1.2969971E-02,4.3067932E-01
-5.1978187E+01,5.907907E-01,-3.4637451E-02,4.2839050E-01
-5.1976356E+01,5.904783E-01,-2.8228760E-02,4.3220520E-01
-5.1974525E+01,5.896364E-01,-1.0391235E-01,4.3525696E-01
-5.1972694E+01,5.901388E-01,-1.4389038E-01,4.2991638E-01
-5.1970862E+01,5.905462E-01,-2.1926880E-01,4.2991638E-01
-5.1969031E+01,5.903561E-01,-1.7013550E-01,4.3296814E-01
-5.1967200E+01,5.905598E-01,-1.7532349E-01,4.2991638E-01
-5.1965369E+01,5.903154E-01,-1.1856079E-01,4.3067932E-01
-5.1963538E+01,5.896635E-01,-1.0879517E-01,4.2991638E-01
-5.1961707E+01,5.888487E-01,-1.3900757E-01,4.3296814E-01
-5.1959876E+01,5.887944E-01,-1.4541626E-01,4.3449402E-01
-5.1958045E+01,5.890660E-01,-3.4027100E-02,4.3525696E-01
-5.1956214E+01,5.888080E-01,-6.3934326E-02,4.4059753E-01
-5.1954383E+01,5.884005E-01,-1.2100220E-01,4.3678284E-01
-5.1952552E+01,5.890117E-01,-1.1215210E-01,4.3678284E-01
-5.1950721E+01,5.892425E-01,-1.1489868E-01,4.3296814E-01
-5.1948890E+01,5.889709E-01,-9.0789795E-02,4.3067932E-01
-5.1947059E+01,5.890388E-01,-1.4114380E-01,4.3525696E-01
-5.1945228E+01,5.885499E-01,-1.5396118E-01,4.3601990E-01
-5.1943397E+01,5.882647E-01,-2.5741577E-01,4.3296814E-01
-5.1941566E+01,5.874092E-01,-2.2933960E-01,4.3067932E-01
-5.1939734E+01,5.879660E-01,-1.5274048E-01,4.3373108E-01
-5.1937903E+01,5.876944E-01,-1.3839722E-01,4.3678284E-01
-5.1936072E+01,5.873820E-01,-2.3513794E-01,4.3754578E-01
-5.1934241E+01,5.869474E-01,-3.5415649E-01,4.3601990E-01
-5.1932410E+01,5.877623E-01,-3.3462524E-01,4.4288635E-01
-5.1930579E+01,5.875314E-01,-3.0014038E-01,4.3983459E-01
-5.1928748E+01,5.875314E-01,-2.4246216E-01,4.4288635E-01
-5.1926917E+01,5.875993E-01,-1.3473511E-01,4.4136047E-01
-5.1925086E+01,5.874363E-01,-1.8325806E-01,4.3296814E-01
-5.1923255E+01,5.868931E-01,-2.5192261E-01,4.3754578E-01
-5.1921424E+01,5.862413E-01,-2.8091431E-01,4.3373108E-01
-5.1919593E+01,5.863499E-01,-2.9251099E-01,4.3373108E-01
